,User,Review Date,Ratings,Review
854,Fabrizio,2021,5,"Buy it with AmazonGlobal and arrive in perfect condition, love it"
855,Jay Patel,2021,3,"The console is mid at most, not really as great as people hyped it up to be. Too bad I fell into the hype and purchased one, I wouldn't recommend it."
856,Daniel Lopez,2021,5,Really loved it.
857,Karen,2021,5,Great product. The visuals are awesome. Love this game system
858,Deya Ammar,2021,5,"I’ve owned PlayStations since the very first one, and each time there’s been a killer app that’s made the console worth owning within 6-9 months. It’s been nearly a year since the launch of the PS5 and we have yet to have any games on the console that justify the price tag of the machine, and that’s just as MSRP! I couldn’t imagine shelling out more than $500 for one of these things, what the heck are you going to play on it?Save your money until this chip shortage is over, hopefully by 2022. There will be plenty of games, like Horizon or God of War: Ragnarok, that will justify buying a PS5. Until then, PC/Switch is the legendary setup."
859,Ankit Hriday,2021,5,Arrived on time. Works as expected!
860,N. Burkhardt-Goode,2021,5,"Delivery right away and works great!  It was impossible to get other ways,  so this definitely worked for me."
861,Bharath,2021,5,Absolutely love the product. U can’t hate PS5
862,Rachel,2021,5,"can't use a Xbox 360 controller but other than that, its pog"
863,Kim,2021,4,"I finally was able to get one of these for retail price and so far, it's holding up very well. Love the performance and design. If you can get one for a decent price, I recommend you to get it!"
864,Sathya R.,2021,5,Worth the hype. Waiting for more native games to be available
865,Matthew Smith,2021,1,I’m sure I would like it if I had the item but I don’t.
866,Kindle Customer,2021,5,It was really expensive but well worth it. I got it for my son for his 10th birthday and he loves it!
867,A. Bush,2021,5,"I own both the PS5 and Xbox X. They're both great machines but the PlayStation wins hands down for one reason, and one reason only. The controllers are light years better imo. When you game for hours on end controller design can make or break a system. Imo Xbox is a slightly better system overall, just can't get used to the chunky controllers."
868,P. Ferdinand,2021,5,"I finally got one! A very happy day! Works fine so far. Fan is kind of noisy sometimes, which is alarming, but I guess that's normal. I don't like the new UI of the PS5. I miss the customizable PS4 home screen where you could see what your friends were doing. But anyway, this giant refrigerator now sits in a place of honor on my TV stand. lol"
869,Andrew Valentino,2021,5,"Absolutely great console, had a lot of fun, glad I was able to get it!"
870,chef,2021,5,Works a described lol
871,Deja,2021,5,My son loves this. It came exactly how it was described brand new in box
872,Harold herrera,2021,5,Lo mejor de lo mejor
873,Virginia,2021,5,Great console great games first time ever I get a PlayStation before an Xbox (I own both) but me and the wife game on PlayStation and this generation really improved from last
874,SD Lonyer,2021,5,"I'm sorry everyone doesn't have a ps5,it's amazing. I'm empressed with everything. It's pretty much idiot proof to bring your ps4 game 's over. It's everything u want in a gaming system. Also the controller is awesome it's like it's made for my hands and responds so much faster.. Good luck everyone."
875,Amazon Customer,2021,5,"Finally got a Amazon drop for the PlayStation 5. Works great,  delivery was on time and thank you.  Will order another one for my son"
876,Maaz Chester,2021,3,"I was expecting more, after reading all the hype about the PS5. Getting one was like winning a competition, so I was super excited to get one. While I can see the difference between this and my PS4 Pro, the difference is not night and day. I was thinking of getting rid of my gaming PC and using the PS5 only, but it doesn't look like that will be the case anymore."
877,justin campbell,2021,5,"Just had to wait for the price to drop to a reasonable price of just over 500 dollars, best purchase I've made to date. Highly recommend and advise future buyers to not pay scalpers or more than retail price"
878,SuSeQ,2021,5,It's the best gaming deal out right now if you can get one. You can't even get a video card for a gaming PC this good at this price point. It takes a little planning and luck but you can do it. Amazon seems to be the most fair and easiest way to get one during a stock drop at the moment. Don't give in to the scalpers!!! When the dust settles they'll be forced to sell them at or even below cost.
879,TenmaRezP1X,2021,5,Finally after all this time. To anyone reading this. Twitter is your best friend if you want this. Best of Luck and Keep at it. Cause it took me about 2 weeks of BS to get this bad boy.
880,Amazon Customer,2021,5,"CANNOT BELIEVE THAT I GOT THIS. Everything runs great! No issues yet!! Sucks most of the system storage is full, but an external hard drive is definitely gonna be needed! Otherwise this thing is beautiful. Cannot be more happy!!"
881,Cody Gray,2021,5,Best purchase I’ve made in a long time.
882,Atishay Narayanan,2021,5,"So glad I was able to purchase. I have been trying to get one for so long, and amazon finally came through. I am so excited that I can finally playing on this next-generation console."
883,Chelsea Njoku,2021,4,It’s amazing but I’m always lagging on games and sadly have to purchase a new wifi box because I couldn’t even play an online game without lagging and had never had this problem with the 4 years I had my ps4.
884,Sarah,2021,5,Fiancé plays it 24/7 so guess it’s worth the money
885,AjRosado,2021,5,Fast shipping and the PS5 is amazing. Thank you so much!!!
886,Dobby,2021,5,4k 60fps is not a dream
887,Blade Wolfhart,2021,5,"I can't believe I finally got one. I have been playing it scenes it got delivered. I like how fast the PS5 is and the fact that it has haptic feed back in the controller and HD Rumble. The only downside for now is the found interface where the games are, it fells light and I don't like the I have to press the PS button to get to notification and the power off\ rest mode settings."
888,Qi Zong Liang,2021,5,Good console very valuable and super useful!
889,Komla Ndanou,2021,5,"Works Great,Quiet..Best console 2020"
890,Elderim,2021,5,half a year in still working as should and no problem soo far.
891,Frankie Orona,2021,5,"Very amazing console, worth every penny if you're able to get for MSRP. I do understand that there are some issues with some systems. Mostly do to software issues and will be dealt with as patches come along. I do recommend picking up a console within the next year or so but at the moment there is no rush. Good luck for those of you still trying to get your hands on one."
892,Amazon Customer,2021,5,good
893,Tony,2021,5,It is what it is not much else to say about it.
894,Daniel,2021,5,"Proud owner of a the next gen console, PlayStation 5. I wished it was more available to purchase than sold out. I had great luck to order the ps5 when it came instock online. I was patiently waiting to get the shipping confirmation and pray that it arrived safe and sound. The shipping box was damage on the top folding flapps, but the PlayStation box itself was okay. It is a heavy console weighing at around 9 lbs or 4.45 kg. It is the tallest console in vertical position compare to the xbox series x. I am please with how the console looks and especially the newer redesigned dualsense controller. I find out that it also has a M.2 expansion slot to further allow more ssd storage for the PlayStation 5, which will come in a further update this coming summer. Safe to say, i am liking the new features and details on the PS5. With the new uhd blu-ray disc drive finally in this next gen console, makes it even better for the price, and also further your use of the next gen console. In my opinion it looks much better in the vertical position, some like it in horizontal position. Performance wise is pretty fast, not sure how Sony did it, but they did. This is a great next gen console and can't wait for great games to come.  Overall, it arrived safe, i have yet to play any games on it. But i am liking the new design and will have it stand next to my 4k hdr tv. This is a great console and sony took it to the next level in terms of design and power."
