,User,Review Date,Ratings,Review
1680,Justin Sobota,2022,5,"It’s sleek and I like the design. Fits well on the desk. Nice form factor. If you are looking for next gen this is worth it but if you have an Xbox One X or Scorpio edition from previous gen, I’d hold out till they come out with a pro or plus model. Another $500 for now would not be worth the performance increase in my opinion."
1681,Robert Pugmire,2022,5,It is HUGE but is amazing with what it can do
1682,Keith Brockwell,2020,5,Everything I expected. I love the quick resume In this  Share button Easy to take screenshots and recordgame play. Best system I have played.
1683,Rogelio,2022,5,everthing about it is good
1684,Bigfoot ,2020,5,It’s a amazing system no problems or technical issues. Pure power and speed makes it worth the upgrade if you have a tv or monitor to take advantage of it.
1685,Tommy,2022,5,I love this console I love the 120 Hz and 1440 P gaming experience. You will need HDMI 2.1 cables and TV for that to work though overall the build quality is amazing and SSD in this consul is extremely fast highly recommend for new buyers in Xboxs
1686,Ryan Smith,2021,5,"I've been trying to score a console for the last few months so i can play halo and finally.. finally! This thing is the real deal, amazing graphics, sick fps, and of course the best xbox exclusives. I get why everyone is trying to get one! the hype is real! best console specs compared to ps5 disc or digital! Recommend!"
1687,Dmitriy,2022,5,"The best console in my opinion. Gamepass gives you incredible opportunities for free play. I like the design (such a small fridge, which is great). Works super fast. I recommend."
1688,fabian,2022,5,amazing Condition
1689,Dj Medic,2020,5,Works like a charm. Everything is so beautiful. Nothing like playing GTA 5 online with no frame rate drop and not waiting for parts of the map to load in. 100% worth especially when I’m coming from the day one Xbox One.
1690,D,2022,5,"First of all, kudos to Amazon for doing this as an invite only.  This is a very good way of getting rid of the resellers and scalpers!  I hope Amazon starts doing this with other high demand items as well.I got this during the October 17, 2022 invite.  In less than 5 days I had this in my hands.  Xbox was shipped in a larger outer box, BUT...........there was no padding or protection!  Luckily, box arrived unscathed.Set-up is like any other Xbox.  This one replaced my old Xbox One.  As soon as I hooked it all up, I downloaded the new Modern Warfare 2 game.  I left the Xbox on overnight and by next morning I was all set to play.  Everything ran as expected!  No problems whatsoever with the set-up and gaming experience.  All-in-all, I am very happy and fortunate to be able to get this, esp. since everyone else is out of stock.  Thank you very much Amazon!!"
1691,Yonah,2022,5,"Works great! Much faster than the Xbox one, the 4K UHD is awesome, the one thing I do not like is that the blue Ray feature is kind of hokey at times, other than that I love it."
1692,Amber Jeska,2021,1,Don’t buy
1693,Jim,2022,5,"My TV is not smart, so I have Roku, Fire, etc hooked up for services. I switched everything over to the Xbox (Disney, Prime, HBO, etc) and it's like I bought a new TV! Picture quality is amazing! And the gaming is better than my ""Gaming"" PC"
1694,Sylvain ,2022,5,"Perfect, microsoft price, perfect delivery"
1695,Bill K,2022,5,Love this new Xbox. The new games are awesome and I can still play my old Xbox 360 games
1696,Jocelyn Penner,2022,5,"Easy to set up, good connectivity to internet, I like being able to set up using my phone."
1697,Melissa H.,2021,5,So glad I was able to get this for my girlfriend for her birthday. She absolutely loves the speed of downloading games and the 4k graphics are out of this world! Best upgrade from the Xbox One!
1698,WHEELZ247 ,2021,5,Very fast delivery and true description of product
1699,Jeremia,2022,5,This is the only gaming system period.
1700,WHEELZ247 ,2021,5,Very fast delivery and true description of product
1701,Lupeq661,2021,4,Very good and reliable console. Only problem is console box was damaged through shipping.
1702,elian,2021,5,"New generation Xbox x everyone want it bro, so lucky get one on amazon with fewer seconds purchase."
1703,Dawson King,2022,5,This xbox series x console works new condition thank you Microsoft and amazon!
1704,Chad,2020,5,The xbox itself is great but the amount of people who are re-selling it for 1000+ dollars makes it very difficult to find a standard product.
1705,Denise Davey,2020,5,"Good console, fast loading, amazing graphics, and awesome features!"
1706,Amber,2021,5,I love my new Xbox and everything about it besides the auto disconnect from my wifi while mid-game... acting as if I have no internet connection. Nothing to do with Amazon- all Microsoft's fault.
1707,Dikembe Blackwell,2020,5,Perfect glad it came so fast
1708,Rafael Hernandez,2021,5,Finally got one and it’s great! Thanks
1709,Danny,2021,1,"What a complete disaster of a disappointment. Yes it's a new console, but you're only getting a $100 upgrade for $500. Sale old interface same old controller. Just a bit faster... definitely Sony has Microsoft by the balls"
1710,5044100614,2021,5,The price is ridiculous but the product is exactly what I wanted
1711,Mr X,2021,5,As awesome as it is made out to be
1712,Country_Hotty,2021,5,"I got my Xbox X Series from a 3rd party Company I did not have no issues with them, And I was post to get my Xbox X Series on the 30th and I got my Xbox X series on the 23rd.. My Xbox x series is super cool I have had no issues with it and I am happy with my xbox..3rd party companies are not bad at all what I did before I ordered my xbox from a 3rd party I looked up the Company to make sure that it is a real company and I looked to see what people said about the company and after everything the company ended up being a good company."
1713,Kenny,2020,5,"Let me tell you the graphics, colors and FPS is greatly noticeable. I came from a PS4 and could not get a PS5. Anyone who writes a review that says it is not a huge jump must be a fanboy for PS or has a high end PC. This console is amazing at playing backwards compatible games and the FPS is highly noticeable. Every game looks stunning in 4k and the colors pop out more than before. If you have an Xbox one you will love this console. If you are like me you may need to buy new games in a different environment. Do not hate on any console, only buy what you want and not the opposite of what is being hated on."
1714,Jpix,2020,5,Tons of PowerGamepassHaloWhat more can a man want?We are living in trying times Xbox will help keep our minds busySolid build and lightening fast UIOri looks gorgeous!
1715,Ricky G,2022,5,"What’s more to say. It’s an Xbox series X. They delivered what they advertised. It works, functions, and preforms as it’s supposed to. It was also severely under resell market value. Highly recommend!"
1716,Dr.P,2020,5,"Very fast loading times, excellent graphics, no software bugs that I can tell, which along with the fantastic value of Gamepass Ultimate is what sets it apart from the PS5 for me. The PS5 crashes sometimes and the new PS5 menu isn't as good as the old one. In contrast, the Xbox menu is unchanged overall and just works well. It's auto-resume feature is fantastic. It is also completely silent. I put decals on mine to give the black brick a little personality."
1717,Andrew padilla,2021,5,A
1718,Eliezer Soto Cavazos,2022,5,Good Product
1719,Brett Wayne Herron,2022,5,"it plays games, and is smarter than the old one."
1720,Claudina,2022,5,My sun love it
1721,Jake,2020,5,"I'm am more than pleased with the new Xbox. Many are saying that the system does not have any games, but I believe it has to many to choose from. I was lucky to get one early but I hope all that truly wants one will get one before the year is out. You will not be disappointed!"
1722,Thuy,2020,1,Console is defective. Turned it on to play for a few hours and it stopped working. Unplugged console for 30 mins and still the same problem.  Going to wait a day to see if there’s any change but this is ridiculous.
1723,Arepo,2021,5,"I'm writing this a couple days late, but want to say thank you! I was on every website trying to buy this for my husband as a surprise. Every website crashed on me, stayed up all hours of the day and night. I gave up.. but then I went to Amazon and it was available!! I could not believe it. I clicked it so fast, ordered it, and it said will be here in one day. Then, next thing you know it is on our doorstep. My husband was so excited and he said it has been working great. He has always had an Xbox, so this was his first switch over and loves it. Great graphics, quick response, overall great buy!The delivery driver was hours early too, which was a plus!Thank you for having it on your website!"
